1779124558000	25.96181126908775	22.643731809086685	120.46600821284349	19.182619216570288	-71.54572296142578	2026-05-19T01:15:58.000
1779124558100	25.97260386031519	22.653737236351954	120.47770170928803	19.19141396950669	-71.54572296142578	2026-05-19T01:15:58.100
1779124558200	25.983393681648355	22.664740919483254	120.48951377233345	19.201200805512645	-71.54572296142578	2026-05-19T01:15:58.200
1779124558300	25.994185374976475	22.67474636028597	120.50120602032804	19.209995955170815	-71.54572296142578	2026-05-19T01:15:58.300
1779124558400	26.00497368633343	22.685750073794853	120.51301624585095	19.219783270676373	-71.54572296142578	2026-05-19T01:15:58.400
1779124558500	26.015763256771514	22.695755526208067	120.52470605600307	19.22857894507871	-71.54572296142578	2026-05-19T01:15:58.500
1779124558600	26.026551306242986	22.705760993229116	120.53639420187713	19.23737493900277	-71.54572296142578	2026-05-19T01:15:58.600
1779124558700	26.03733505574913	22.71676471368122	120.54819943582939	19.247163178610286	-71.54572296142578	2026-05-19T01:15:58.700
1779124558800	26.048119144831443	22.72677018925488	120.55988336008083	19.25595988891167	-71.54572296142578	2026-05-19T01:15:58.800
1779124558900	26.05889832185379	22.737773938347676	120.57168378398387	19.265748930745165	-71.54572296142578	2026-05-19T01:15:58.900
1779124559000	26.06967722556358	22.74777941023448	120.58336229643331	19.27454647488698	-71.54572296142578	2026-05-19T01:15:59.000
1779124559100	26.08045338327571	22.75778490317784	120.59503795667723	19.283344474556827	-71.54572296142578	2026-05-19T01:15:59.100
1779124559200	26.091225548410694	22.768788658307365	120.6068310117173	19.29313469868474	-71.54572296142578	2026-05-19T01:15:59.200
1779124559300	26.10200019572333	22.778794161156632	120.61850482865542	19.301933156293252	-71.54572296142578	2026-05-19T01:15:59.300
1779124559400	26.112773913384046	22.789797950144216	120.6302990188086	19.311723539024914	-71.54572296142578	2026-05-19T01:15:59.400
1779124559500	26.12355317530555	22.799803482839337	120.64197693852077	19.320521826152753	-71.54572296142578	2026-05-19T01:15:59.500
1779124559600	26.134334570589548	22.81080729725773	120.65377820603567	19.330311711195833	-71.54572296142578	2026-05-19T01:15:59.600
1779124559700	26.145124572188823	22.820812870096958	120.66546617256294	19.339109190468182	-71.54572296142578	2026-05-19T01:15:59.700
1779124559800	26.155919770107026	22.831816751598726	120.67728046475604	19.348897971919488	-71.54572296142578	2026-05-19T01:15:59.800
1779124559900	26.166726636504126	22.841822369032414	120.68898442055043	19.357694000777805	-71.54572296142578	2026-05-19T01:15:59.900
1779124560000	26.17754176221487	22.852826314838318	120.7008176785306	19.367481029214424	-71.54572296142578	2026-05-19T01:16:00.000
1779124560100	26.188368925024783	22.863830288792794	120.71266243070829	19.37726695879309	-71.54572296142578	2026-05-19T01:16:00.100
1779124560200	26.199211006338437	22.87383601319658	120.72439999439267	19.386059806158595	-71.54572296142578	2026-05-19T01:16:00.200
1779124560300	26.21006325523647	22.88484007088257	120.7362687155155	19.3958434593015	-71.54572296142578	2026-05-19T01:16:00.300
1779124560400	26.220930798535367	22.894845854349185	120.74803060527718	19.404633965918457	-71.54572296142578	2026-05-19T01:16:00.400
1779124560500	26.23180888614528	22.905849991289067	120.75992402181336	19.41441526076037	-71.54572296142578	2026-05-19T01:16:00.500
1779124560600	26.242702643978017	22.91585585947492	120.77171096771278	19.423203374741465	-71.54572296142578	2026-05-19T01:16:00.600
1779124560700	26.253607322932297	22.926860069659252	120.78362980582904	19.432982227979625	-71.54572296142578	2026-05-19T01:16:00.700
1779124560800	26.264528047950396	22.936866008573872	120.7954425330802	19.44176785812698	-71.54572296142578	2026-05-19T01:16:00.800
1779124560900	26.275460070864995	22.947870294550842	120.80738751984455	19.45154419504708	-71.54572296142578	2026-05-19T01:16:00.900
1779124561000	26.28640851565521	22.957876318308735	120.81922675689675	19.460327278174656	-71.54572296142578	2026-05-19T01:16:01.000
1779124561100	26.297370690501438	22.96788236533818	120.83107911896003	19.46910908306239	-71.54572296142578	2026-05-19T01:16:01.100
1779124561200	26.308342256526544	22.978886771881257	120.84306189315933	19.478881812050115	-71.54572296142578	2026-05-19T01:16:01.200
1779124561300	26.31932586440767	22.988892896452732	120.85493466039881	19.487661730177663	-71.54572296142578	2026-05-19T01:16:01.300
1779124561400	26.330314296565014	22.999897335915605	120.86693340546289	19.49743301250215	-71.54572296142578	2026-05-19T01:16:01.400
1779124561500	26.341310202544307	23.009903508846982	120.87881771044415	19.506211981272823	-71.54572296142578	2026-05-19T01:16:01.500
1779124561600	26.352306365760832	23.020907996697186	120.89082356491139	19.515982798232212	-71.54572296142578	2026-05-19T01:16:01.600
1779124561700	26.363305434871176	23.030914178790205	120.90271054034575	19.524761744144953	-71.54572296142578	2026-05-19T01:16:01.700
1779124561800	26.3743001941055	23.041918694920447	120.9147146398758	19.534533040732445	-71.54572296142578	2026-05-19T01:16:01.800
1779124561900	26.385293291239815	23.051924881314385	120.92659542391584	19.543312923451197	-71.54572296142578	2026-05-19T01:16:01.900
1779124562000	26.396277511444737	23.06292938520319	120.93858890310163	19.553085623417225	-71.54572296142578	2026-05-19T01:16:02.000
1779124562100	26.4072539071341	23.07393390139631	120.95057459763329	19.56285931298519	-71.54572296142578	2026-05-19T01:16:02.100
1779124562200	26.418227012429767	23.083940075081628	120.96243539176417	19.571641745565632	-71.54572296142578	2026-05-19T01:16:02.200
1779124562300	26.42919483764886	23.09494457513892	120.97441237639318	19.58141662587872	-71.54572296142578	2026-05-19T01:16:02.300
1779124562400	26.44016525190004	23.104950762458962	120.98627016412631	19.590199657214345	-71.54572296142578	2026-05-19T01:16:02.400
1779124562500	26.451136266527556	23.11595528919057	120.99824984986604	19.5999745302109	-71.54572296142578	2026-05-19T01:16:02.500
1779124562600	26.462113285973775	23.12695983510266	121.01023516469064	19.609748940776328	-71.54572296142578	2026-05-19T01:16:02.600
1779124562700	26.473101713720443	23.136966094880588	121.02210983333819	19.618530597633963	-71.54572296142578	2026-05-19T01:16:02.700
1779124562800	26.48409956260696	23.147970700401505	121.03411495873532	19.628303175024282	-71.54572296142578	2026-05-19T01:16:02.800
1779124562900	26.49511469935564	23.157977029821073	121.04601513694715	19.637082388640884	-71.54572296142578	2026-05-19T01:16:02.900
1779124563000	26.50614513773142	23.168981742532257	121.05805148006483	19.646851942630317	-71.54572296142578	2026-05-19T01:16:03.000
1779124563100	26.517195212861605	23.179986505503628	121.07010667191193	19.65661963076296	-71.54572296142578	2026-05-19T01:16:03.100
1779124563200	26.52826498616649	23.189992973268563	121.0820592437329	19.66539368256487	-71.54572296142578	2026-05-19T01:16:03.200
1779124563300	26.539346063665427	23.2009978058846	121.09414410316727	19.675158481622564	-71.54572296142578	2026-05-19T01:16:03.300
1779124563400	26.550439900560093	23.21100434440512	121.1061196098766	19.683930376569435	-71.54572296142578	2026-05-19T01:16:03.400
1779124563500	26.561538103874927	23.22200923572132	121.11822067640051	19.693693739839954	-71.54572296142578	2026-05-19T01:16:03.500
1779124563600	26.5726396665017	23.233014143272673	121.13032479946382	19.703456921055917	-71.54572296142578	2026-05-19T01:16:03.600
1779124563700	26.583743580355293	23.24302073189284	121.14230946887533	19.71222826880983	-71.54572296142578	2026-05-19T01:16:03.700
